weight,dead,airbag,seatbelt,frontal,sex,ageOFocc,yearacc,yearVeh,abcat,occRole,deploy,injSeverity
61.422,alive,none,belted,1,f,22,2000,1992,unavail,driver,0,3
61.422,alive,none,belted,1,f,42,2000,1992,unavail,pass,0,3
61.422,dead,none,none,0,f,86,2000,1991,unavail,driver,0,4
74.964,alive,airbag,none,0,f,43,2000,1999,deploy,pass,1,1
88.91,alive,airbag,belted,0,m,18,2000,1995,deploy,driver,1,3
15988.29,alive,airbag,belted,1,m,17,2000,1997,nodeploy,driver,0,0
86.467,alive,none,none,0,m,32,2000,1992,unavail,driver,0,3
86.467,alive,airbag,none,1,m,29,2000,2000,nodeploy,driver,0,2
49.415,alive,airbag,none,0,m,21,2000,2000,deploy,driver,1,3
49.415,dead,airbag,none,0,m,23,2000,2000,deploy,pass,1,4
59.178,alive,none,none,1,m,34,2000,1994,unavail,driver,0,3
75.362,alive,airbag,none,0,f,58,2000,1997,nodeploy,driver,0,3
83.567,alive,airbag,belted,0,m,21,2000,1997,deploy,driver,1,3
104.937,alive,none,none,1,f,45,2000,1988,unavail,driver,0,3
104.937,alive,none,none,1,f,50,2000,1988,unavail,pass,0,3
197.812,alive,none,none,1,f,20,2000,1987,unavail,driver,0,3
1725.82,alive,none,belted,1,m,23,2000,1990,unavail,driver,0,0
1725.82,alive,airbag,belted,1,f,40,2000,1994,deploy,driver,1,1
93.365,alive,airbag,none,1,m,64,2000,1996,deploy,driver,1,0
93.365,alive,airbag,none,1,f,83,2000,1996,deploy,pass,1,0
9582.682,alive,airbag,belted,0,m,20,2000,1988,nodeploy,pass,0,0
51.453,dead,none,none,0,m,27,2000,1987,unavail,driver,0,4
51.453,dead,none,none,0,f,25,2000,1987,unavail,pass,0,4
62.796,alive,airbag,none,1,m,84,2000,1994,deploy,driver,1,3
51.589,alive,airbag,none,0,m,45,2000,1996,nodeploy,driver,0,2
51.589,dead,airbag,belted,0,f,41,2000,1996,deploy,driver,1,4
51.589,alive,airbag,belted,1,m,78,2000,1990,deploy,driver,1,1
5246.591,alive,airbag,belted,1,f,77,2000,1999,nodeploy,pass,0,1
62.962,alive,none,belted,1,m,18,2000,1985,unavail,driver,0,3
105.376,alive,airbag,belted,1,f,32,2000,1998,deploy,driver,1,1
45.231,alive,none,none,0,m,20,2000,1988,unavail,pass,0,3
2541.375,alive,none,none,0,m,40,2000,1988,unavail,driver,0,2
2541.375,alive,airbag,belted,1,f,18,2000,1995,deploy,driver,1,0
87.41,alive,none,none,1,m,40,2000,1988,unavail,driver,0,3
87.41,alive,none,belted,0,m,34,2000,1986,unavail,driver,0,3
87.41,alive,airbag,belted,1,f,33,2000,1995,deploy,driver,1,3
49.415,dead,none,belted,0,m,37,2000,1987,unavail,driver,0,4
8071.32,alive,airbag,belted,1,m,30,2000,1995,deploy,driver,1,0
8071.32,alive,none,belted,1,m,17,2000,1994,unavail,driver,0,0
68.377,dead,none,none,1,m,47,2000,1986,unavail,driver,0,4
68.377,dead,airbag,belted,1,f,78,2000,1995,deploy,driver,1,4
68.377,alive,airbag,none,0,f,18,2000,1991,deploy,driver,1,3
68.377,dead,none,none,0,f,18,2000,1991,unavail,pass,0,4
84.191,alive,none,belted,1,f,63,2000,1993,unavail,driver,0,3
84.191,alive,none,none,1,f,41,2000,1993,unavail,driver,0,3
164.732,alive,none,belted,1,m,24,2000,1991,unavail,pass,0,0
90.5,alive,none,belted,1,f,21,2000,1989,unavail,driver,0,2
90.5,alive,none,belted,1,f,46,2000,1992,unavail,driver,0,3
90.5,alive,airbag,belted,1,f,68,2000,1996,deploy,driver,1,3
48.027,alive,airbag,none,1,f,19,2000,1992,deploy,driver,1,0
233.997,alive,none,none,1,m,18,2000,1994,unavail,driver,0,2
97.248,alive,none,none,1,m,18,2000,1990,unavail,pass,0,3
675.298,alive,none,belted,0,m,37,2000,1992,unavail,driver,0,0
848.44,alive,none,belted,1,m,22,2000,1994,unavail,driver,0,0
134.013,alive,airbag,none,0,m,20,2000,1999,deploy,driver,1,1
47.355,alive,none,none,1,m,39,2000,1989,unavail,driver,0,2
739.327,alive,airbag,none,1,f,19,2000,1997,deploy,driver,1,3
334.728,alive,airbag,belted,0,f,55,2000,1999,deploy,driver,1,1
334.728,alive,none,none,0,f,20,2000,1991,unavail,driver,0,3
198.591,alive,airbag,belted,1,f,20,2000,1999,deploy,driver,1,0
198.591,alive,airbag,none,0,m,28,2000,1999,nodeploy,pass,0,3
886.568,alive,airbag,belted,0,f,27,2000,1994,nodeploy,driver,0,3
886.568,alive,airbag,belted,1,m,43,2000,1997,deploy,driver,1,3
415.34,alive,none,none,0,m,42,2000,1992,unavail,driver,0,0
415.34,alive,airbag,none,1,f,20,2000,1999,deploy,driver,1,3
374.192,alive,none,none,1,m,44,2000,1989,unavail,pass,0,3
3738.855,alive,none,belted,1,m,18,2000,1993,unavail,driver,0,1
3738.855,alive,none,none,1,m,34,2000,1982,unavail,driver,0,3
198.591,alive,airbag,belted,0,m,75,2000,1997,nodeploy,driver,0,3
306.715,alive,none,belted,1,m,25,2000,1989,unavail,driver,0,0
16926.632,alive,airbag,belted,1,f,46,2000,1997,nodeploy,pass,0,0
500.072,alive,airbag,belted,1,f,77,2000,1998,nodeploy,driver,0,1
500.072,alive,airbag,belted,0,f,19,2000,1997,deploy,driver,1,3
500.072,alive,airbag,belted,0,m,21,2000,1995,deploy,driver,1,0
450.53,alive,none,belted,0,m,22,2000,1994,unavail,driver,0,0
450.53,alive,none,belted,0,m,17,2000,1988,unavail,pass,0,3
306.715,alive,none,belted,0,f,70,2000,1988,unavail,driver,0,3
306.715,alive,airbag,belted,1,m,63,2000,1990,deploy,driver,1,3
1177.785,alive,none,none,1,m,48,2000,1989,unavail,pass,0,3
963.452,alive,airbag,belted,0,f,26,2000,1993,nodeploy,driver,0,0
963.452,alive,airbag,belted,1,f,18,2000,1997,deploy,driver,1,3
421.51,alive,airbag,belted,1,m,40,2000,1998,deploy,pass,1,3
868.003,alive,none,belted,1,m,43,2000,1983,unavail,driver,0,0
868.003,alive,none,none,1,f,40,2000,1983,unavail,pass,0,3
868.003,alive,airbag,belted,1,f,34,2000,1995,nodeploy,driver,0,0
868.003,alive,airbag,belted,1,f,45,2000,1998,deploy,driver,1,3
306.715,alive,airbag,belted,1,f,30,2000,1995,deploy,driver,1,3
198.591,alive,airbag,belted,1,m,43,2000,1999,deploy,driver,1,3
1306.606,alive,none,belted,0,f,34,2000,1987,unavail,driver,0,0
526.732,alive,none,none,1,m,19,2000,1986,unavail,driver,0,3
560.311,alive,airbag,belted,0,m,16,2000,1995,nodeploy,driver,0,0
530.523,alive,airbag,belted,1,m,29,2000,1998,deploy,driver,1,0
530.523,alive,airbag,belted,0,f,51,2000,1997,nodeploy,driver,0,3
477.964,alive,none,belted,1,m,85,2000,1985,unavail,driver,0,3
477.964,alive,none,none,1,m,46,2000,1993,unavail,driver,0,3
477.964,alive,none,none,1,m,19,2000,1993,unavail,pass,0,3
477.964,alive,airbag,belted,0,m,39,2000,2000,nodeploy,driver,0,0
557.191,alive,airbag,belted,0,m,23,2000,1999,deploy,driver,1,3
557.191,alive,airbag,belted,1,m,40,2000,2000,deploy,pass,1,0
557.191,alive,airbag,belted,0,m,30,2000,2000,nodeploy,driver,0,3
6023.881,alive,airbag,none,0,f,24,2000,1993,nodeploy,driver,0,3
243.771,alive,none,none,1,f,27,2000,1991,unavail,driver,0,3
552.462,alive,airbag,belted,0,f,29,2000,1998,nodeploy,driver,0,3
497.73,dead,none,none,1,m,88,2000,1973,unavail,driver,0,3
497.73,alive,none,belted,0,f,31,2000,1988,unavail,driver,0,3
198.591,alive,none,none,1,m,50,2000,1991,unavail,driver,0,3
198.591,alive,none,belted,1,m,67,2000,1988,unavail,driver,0,0
198.591,alive,none,belted,1,f,66,2000,1988,unavail,pass,0,0
1309.82,alive,none,belted,1,f,44,2000,1971,unavail,driver,0,0
1309.82,alive,airbag,belted,1,f,32,2000,2000,nodeploy,driver,0,1
1309.82,alive,airbag,belted,1,f,25,2000,2000,nodeploy,pass,0,1
198.591,alive,airbag,belted,1,f,20,2000,1996,deploy,driver,1,3
425.311,alive,none,belted,0,f,22,2000,1992,unavail,driver,0,3
198.591,alive,airbag,belted,0,m,85,2000,1997,deploy,driver,1,3
198.591,alive,airbag,belted,0,f,86,2000,1997,deploy,pass,1,3
198.591,alive,none,belted,1,m,23,2000,1988,unavail,driver,0,0
255.407,alive,none,belted,1,m,36,2000,1990,unavail,driver,0,0
306.715,alive,airbag,belted,0,f,45,2000,1995,nodeploy,pass,0,3
198.591,alive,airbag,none,1,m,43,2000,2000,deploy,driver,1,3
203.68,alive,airbag,belted,1,f,16,2000,1999,deploy,driver,1,3
358.032,alive,airbag,belted,1,m,72,2000,1997,deploy,driver,1,0
358.032,alive,airbag,belted,0,m,51,2000,1999,nodeploy,driver,0,0
427.328,dead,airbag,belted,0,f,69,2000,1993,nodeploy,driver,0,4
427.328,alive,airbag,none,1,m,18,2000,1999,deploy,driver,1,3
912.307,alive,airbag,belted,1,m,41,2000,1995,deploy,driver,1,3
198.591,alive,airbag,belted,0,m,52,2000,1998,nodeploy,driver,0,3
1706.183,alive,airbag,belted,1,m,19,2000,1998,deploy,driver,1,3
632.844,alive,airbag,belted,0,f,39,2000,1997,nodeploy,driver,0,3
23131.141,alive,airbag,belted,1,m,18,2000,2000,nodeploy,driver,0,2
23131.141,alive,airbag,belted,0,m,42,2000,1998,nodeploy,driver,0,0
23131.141,alive,airbag,belted,0,f,43,2000,1998,nodeploy,pass,0,0
402.147,alive,airbag,belted,1,f,59,2000,1997,deploy,driver,1,3
402.147,alive,airbag,belted,1,m,68,2000,1995,deploy,driver,1,0
3367.73,alive,none,none,1,f,51,2000,1989,unavail,driver,0,3
612.796,alive,airbag,belted,1,f,26,2000,2001,deploy,driver,1,3
612.796,alive,airbag,belted,1,f,26,2000,1997,deploy,driver,1,0
552.087,alive,airbag,belted,1,f,18,2000,2001,deploy,driver,1,0
552.087,alive,none,belted,0,f,74,2000,1987,unavail,driver,0,3
760.653,alive,airbag,belted,1,m,28,2000,1995,deploy,driver,1,3
15.363,alive,airbag,belted,0,m,47,2000,1994,nodeploy,driver,0,3
9.785,alive,none,belted,0,f,23,2000,1988,unavail,driver,0,3
9.785,alive,airbag,none,1,m,24,2000,1996,deploy,driver,1,3
9.785,alive,none,none,1,m,23,2000,1992,unavail,driver,0,3
13.46,alive,airbag,belted,1,f,22,2000,1995,deploy,pass,1,2
13.46,alive,airbag,belted,1,f,63,2000,1998,deploy,driver,1,3
1182.763,alive,airbag,none,0,f,62,2000,1999,nodeploy,driver,0,1
278.82,alive,none,belted,1,f,23,2000,1990,unavail,driver,0,1
278.82,alive,none,none,0,f,34,2000,1986,unavail,pass,0,1
791.364,alive,none,belted,0,f,34,2000,1993,unavail,driver,0,1
10.579,alive,airbag,belted,0,m,30,2000,1997,deploy,driver,1,3
10.579,alive,airbag,none,0,f,26,2000,1997,deploy,pass,1,2
47.817,alive,none,none,1,m,44,2000,1991,unavail,driver,0,3
9.785,alive,none,belted,0,f,25,2000,1992,unavail,driver,0,0
13.209,alive,airbag,belted,1,f,79,2000,1998,deploy,driver,1,2
113.815,alive,airbag,belted,0,m,48,2000,1999,deploy,driver,1,1
317.795,alive,none,none,1,f,20,2000,1988,unavail,driver,0,2
317.795,alive,none,belted,1,m,22,2000,1992,unavail,driver,0,0
375.368,alive,airbag,belted,0,m,37,2000,1999,nodeploy,driver,0,0
375.368,alive,none,belted,1,f,35,2000,1987,unavail,driver,0,1
51.275,alive,none,belted,0,f,38,2000,1978,unavail,driver,0,3
316.671,alive,none,belted,0,m,27,2000,1989,unavail,driver,0,1
316.671,alive,none,belted,0,m,27,2000,1989,unavail,pass,0,1
374.04,alive,airbag,belted,0,m,35,2000,2000,deploy,driver,1,0
374.04,alive,none,belted,1,m,20,2000,1989,unavail,driver,0,0
898.794,alive,none,belted,1,m,32,2000,1990,unavail,driver,0,0
365.187,alive,airbag,belted,0,f,27,2000,1999,nodeploy,driver,0,0
877.521,alive,airbag,belted,0,m,48,2000,1996,nodeploy,driver,0,0
10.579,alive,airbag,belted,1,m,22,2000,2000,deploy,driver,1,3
380.455,alive,none,belted,0,f,52,2000,1993,unavail,pass,0,1
89.871,alive,airbag,belted,1,m,17,2000,1997,deploy,driver,1,1
250.938,alive,airbag,belted,1,f,37,2000,1996,nodeploy,driver,0,1
296.399,alive,airbag,belted,0,m,28,2000,2000,nodeploy,driver,0,0
127.236,alive,airbag,none,1,f,35,2000,1996,deploy,driver,1,1
127.236,alive,airbag,none,1,f,26,2000,1999,nodeploy,driver,0,1
9.785,alive,none,none,1,m,19,2000,1987,unavail,pass,0,3
70.845,alive,none,belted,1,m,18,2000,1992,unavail,driver,0,3
10.579,alive,airbag,none,1,m,35,2000,1999,nodeploy,driver,0,3
10.579,alive,airbag,belted,0,m,39,2000,1997,nodeploy,driver,0,3
10.579,alive,airbag,none,1,m,22,2000,2000,deploy,pass,1,3
50.622,alive,airbag,belted,0,f,29,2000,1995,deploy,driver,1,3
10.579,alive,airbag,none,1,m,29,2000,1997,deploy,driver,1,3
27.682,alive,airbag,belted,0,f,19,2000,1997,deploy,pass,1,3
14.936,alive,airbag,belted,1,m,34,2000,1995,deploy,driver,1,3
14.936,alive,none,none,1,f,32,2000,1983,unavail,driver,0,3
14.936,alive,none,belted,1,m,38,2000,1983,unavail,pass,0,2
14.936,alive,airbag,belted,1,m,33,2000,1999,deploy,driver,1,1
9.785,alive,none,none,1,m,25,2000,1991,unavail,driver,0,2
34.102,alive,none,belted,1,m,28,2000,1993,unavail,driver,0,3
462.791,alive,none,belted,1,m,41,2000,1995,unavail,driver,0,1
462.791,alive,none,belted,1,f,58,2000,1995,unavail,pass,0,1
462.791,alive,airbag,none,1,m,51,2000,1998,nodeploy,driver,0,1
9.815,alive,none,belted,1,m,18,2000,1983,unavail,driver,0,3
9.785,alive,none,belted,1,m,42,2000,1986,unavail,driver,0,3
9.785,alive,airbag,none,0,f,31,2000,1994,deploy,driver,1,3
9.785,alive,airbag,belted,1,m,40,2000,1999,deploy,pass,1,1
1646.548,alive,airbag,belted,1,m,25,2000,1994,deploy,driver,1,0
10.579,alive,airbag,belted,0,f,32,2000,1997,deploy,driver,1,3
27.105,alive,none,belted,1,f,42,2000,1994,unavail,driver,0,3
27.105,alive,none,belted,0,m,39,2000,1990,unavail,driver,0,3
27.105,alive,none,belted,0,m,18,2000,1990,unavail,pass,0,3
367.843,alive,airbag,belted,1,m,25,2000,1997,nodeploy,driver,0,1
9.785,alive,none,belted,1,f,52,2000,1986,unavail,driver,0,3
11.869,alive,airbag,belted,0,m,25,2000,1995,nodeploy,driver,0,0
316.212,alive,airbag,belted,1,m,24,2000,1995,deploy,driver,1,0
9.785,alive,airbag,belted,1,f,34,2000,1999,deploy,driver,1,2
185.218,alive,none,belted,1,m,26,2000,1994,unavail,driver,0,1
1913.579,alive,airbag,belted,0,m,73,2000,1995,deploy,driver,1,0
1913.579,alive,airbag,belted,1,m,22,2000,1997,deploy,driver,1,1
11.75,alive,none,belted,0,m,16,2000,1992,unavail,driver,0,3
11.75,alive,airbag,belted,0,f,47,2000,1995,nodeploy,pass,0,3
532.509,alive,airbag,none,1,m,34,2000,1990,deploy,driver,1,0
10.579,alive,none,none,1,m,28,2000,1983,unavail,driver,0,0
10.579,alive,airbag,belted,0,f,37,2000,2000,nodeploy,pass,0,3
10.579,alive,airbag,none,1,m,42,2000,2000,deploy,driver,1,2
10.579,alive,airbag,belted,1,m,23,2000,2000,deploy,pass,1,3
31.851,alive,none,none,0,m,23,2000,1988,unavail,pass,0,1
31.851,alive,none,belted,1,m,22,2000,1989,unavail,driver,0,3
31.851,alive,none,none,1,m,34,2000,1989,unavail,pass,0,3
131.062,alive,airbag,none,1,f,34,2000,1999,deploy,driver,1,2
432.248,alive,airbag,belted,0,f,25,2000,1993,nodeploy,driver,0,0
432.248,alive,airbag,belted,1,m,39,2000,1998,nodeploy,driver,0,0
9.785,alive,none,belted,0,m,26,2000,1990,unavail,driver,0,2
10.579,alive,airbag,none,1,m,39,2000,1998,deploy,driver,1,3
10.579,alive,airbag,none,0,m,38,2000,1999,nodeploy,driver,0,3
10.579,alive,none,belted,1,f,27,2000,1991,unavail,driver,0,1
176.091,alive,airbag,belted,0,f,36,2000,1999,nodeploy,driver,0,1
580.758,alive,airbag,belted,1,f,33,2000,1995,nodeploy,driver,0,0
1395.524,alive,airbag,belted,1,m,25,2000,1994,deploy,driver,1,0
1395.524,alive,airbag,belted,1,m,44,2000,1994,deploy,pass,1,0
9.785,alive,none,none,1,m,35,2000,1985,unavail,driver,0,3
9.785,alive,none,belted,1,m,36,2000,1985,unavail,pass,0,3
130.78,alive,airbag,none,0,f,24,2000,1998,nodeploy,driver,0,1
15.045,alive,none,none,1,f,24,2000,1991,unavail,pass,0,2
9.785,alive,airbag,belted,1,f,41,2000,1996,deploy,driver,1,3
449.354,alive,none,belted,1,f,68,2000,1986,unavail,driver,0,1
450.459,alive,none,belted,1,m,30,2000,1985,unavail,driver,0,1
192.197,alive,airbag,belted,1,f,21,2000,2000,deploy,driver,1,0
192.197,alive,airbag,belted,0,m,67,2000,1997,nodeploy,driver,0,1
633.876,alive,none,none,1,m,39,2000,1984,unavail,driver,0,0
633.876,alive,none,none,1,m,30,2000,1984,unavail,pass,0,0
1523.163,alive,none,belted,1,m,20,2000,1986,unavail,driver,0,0
9.785,alive,none,none,0,f,27,2000,1983,unavail,driver,0,3
9.785,alive,none,none,0,m,16,2000,1983,unavail,pass,0,2
9.785,alive,airbag,belted,1,f,27,2000,2000,deploy,driver,1,3
10.579,alive,airbag,belted,1,m,28,2000,1998,deploy,driver,1,2
10.579,alive,airbag,belted,1,m,28,2000,1998,deploy,pass,1,2
280.242,alive,none,none,1,m,31,2000,1987,unavail,driver,0,1
10.579,alive,airbag,none,1,m,37,2000,2000,deploy,driver,1,3
231.656,alive,airbag,none,1,m,27,2000,2000,deploy,driver,1,2
231.656,alive,airbag,none,1,m,25,2000,1999,deploy,driver,1,1
1835.88,alive,airbag,belted,0,f,50,2000,1993,nodeploy,driver,0,0
9.785,alive,none,none,1,m,21,2000,1995,unavail,pass,0,3
9.785,alive,none,none,1,m,18,2000,1987,unavail,driver,0,0
9.785,alive,airbag,belted,0,m,20,2000,1996,deploy,driver,1,3
11.264,alive,airbag,belted,0,f,26,2000,1993,deploy,driver,1,3
11.264,alive,none,belted,1,m,38,2000,1992,unavail,pass,0,1
10.579,alive,airbag,none,1,m,32,2000,1999,deploy,driver,1,0
10.579,alive,none,none,0,f,53,2000,1978,unavail,driver,0,1
501.427,alive,airbag,belted,1,f,45,2000,1994,deploy,driver,1,1
592.267,alive,airbag,belted,1,m,24,2000,1996,nodeploy,driver,0,0
592.267,alive,airbag,none,0,f,27,2000,1998,nodeploy,pass,0,2
11.264,dead,airbag,none,0,m,66,2000,1999,nodeploy,driver,0,4
11.264,alive,airbag,belted,0,f,56,2000,1997,nodeploy,driver,0,3
10.579,alive,airbag,belted,1,m,22,2000,1998,deploy,driver,1,1
10.579,alive,none,belted,1,m,53,2000,1989,unavail,driver,0,3
10.579,alive,airbag,belted,1,m,39,2000,2000,deploy,pass,1,1
9.785,alive,airbag,none,0,f,25,2000,1993,nodeploy,driver,0,3
11.264,alive,airbag,none,0,m,35,2000,1992,nodeploy,driver,0,2
11.264,dead,airbag,none,0,f,23,2000,1992,nodeploy,pass,0,4
10.579,alive,none,belted,1,f,46,2000,1989,unavail,driver,0,3
159.448,alive,airbag,belted,1,f,35,2000,1998,deploy,driver,1,2
9.785,alive,none,none,1,m,17,2000,1971,unavail,driver,0,1
9.785,alive,none,none,1,m,18,2000,1971,unavail,pass,0,1
23.192,alive,none,belted,0,f,37,2000,1982,unavail,driver,0,0
23.192,alive,airbag,none,1,f,34,2000,1998,deploy,driver,1,2
183.801,alive,airbag,belted,1,m,24,2000,1996,deploy,driver,1,2
11.264,dead,none,none,1,f,22,2000,1991,unavail,driver,0,4
11.264,dead,none,none,1,m,23,2000,1991,unavail,pass,0,4
10.579,alive,airbag,belted,1,m,50,2000,1998,deploy,driver,1,3
139.538,alive,none,belted,0,f,19,2000,1992,unavail,driver,0,3
139.538,alive,none,belted,0,f,24,2000,1992,unavail,pass,0,3
15.853,alive,airbag,belted,1,m,24,2000,1998,deploy,driver,1,3
19.551,alive,none,none,1,f,17,2000,1995,unavail,pass,0,3
16.984,dead,airbag,belted,0,m,27,2000,1993,nodeploy,driver,0,4
19.672,alive,none,none,1,m,29,2000,1995,unavail,driver,0,3
10.579,alive,airbag,none,1,m,21,2000,2000,deploy,driver,1,3
9.785,alive,none,belted,0,m,19,2000,1987,unavail,driver,0,1
908.414,alive,none,none,1,m,19,2000,1991,unavail,pass,0,2
908.414,alive,none,belted,1,f,30,2000,1991,unavail,driver,0,1
10.579,alive,airbag,belted,0,f,50,2000,1997,deploy,driver,1,3
23.171,alive,none,belted,1,f,35,2000,1984,unavail,driver,0,0
755.625,alive,none,belted,0,f,61,2000,1989,unavail,driver,0,1
9.785,alive,none,belted,1,m,49,2000,2000,unavail,pass,0,1
9.785,alive,none,belted,1,f,24,2000,1992,unavail,pass,0,3
428.416,alive,airbag,belted,0,f,62,2000,2000,nodeploy,pass,0,0
428.416,alive,airbag,belted,1,f,43,2000,1991,deploy,driver,1,1
428.416,alive,none,belted,1,f,25,2000,1991,unavail,pass,0,0
3.912,alive,none,none,1,m,41,2000,1985,unavail,driver,0,3
3.912,alive,airbag,none,0,m,76,2000,1990,nodeploy,pass,0,3
251.839,alive,airbag,belted,1,m,33,2000,1994,deploy,driver,1,2
4.705,alive,airbag,none,1,m,35,2000,1999,deploy,driver,1,3
4.705,alive,airbag,none,1,m,31,2000,1999,deploy,pass,1,3
12.91,alive,none,belted,0,f,26,2000,1993,unavail,driver,0,1
3.912,alive,airbag,none,1,m,61,2000,1990,deploy,driver,1,3
123.182,alive,airbag,none,0,f,43,2000,1996,deploy,driver,1,3
32.587,alive,none,none,1,m,28,2000,1989,unavail,driver,0,3
2397.752,alive,airbag,belted,1,f,26,2000,1996,deploy,driver,1,0
10.778,alive,airbag,belted,1,f,41,2000,1999,nodeploy,driver,0,3
10.778,alive,airbag,belted,1,f,67,2000,1999,nodeploy,pass,0,3
203.251,alive,airbag,belted,1,m,23,2000,1996,deploy,driver,1,2
784.485,alive,airbag,none,1,m,23,2000,1998,nodeploy,driver,0,2
784.485,alive,airbag,none,1,f,57,2000,1998,nodeploy,pass,0,2
57.74,alive,airbag,belted,1,f,45,2000,2000,deploy,driver,1,2
9.78,alive,none,none,1,m,41,2000,1993,unavail,driver,0,3
9.78,alive,none,none,1,m,20,2000,1990,unavail,driver,0,3
187.255,alive,none,belted,1,m,49,2000,1989,unavail,driver,0,0
187.255,alive,none,belted,1,m,49,2000,1989,unavail,pass,0,0
9.679,dead,none,none,1,m,44,2000,1988,unavail,driver,0,4
104.575,alive,airbag,belted,1,m,22,2000,1997,deploy,driver,1,1
277.556,alive,airbag,belted,0,m,45,2000,1998,nodeploy,driver,0,0
7.058,alive,airbag,belted,1,m,55,2000,1998,deploy,driver,1,3
111.776,alive,none,none,1,f,48,2000,1992,unavail,driver,0,2
14.787,alive,none,belted,1,m,79,2000,1988,unavail,driver,0,2
9.679,dead,none,none,1,f,31,2000,1990,unavail,pass,0,4
9.679,dead,none,none,1,m,46,2000,1989,unavail,driver,0,4
10.778,alive,airbag,none,0,m,35,2000,2000,nodeploy,driver,0,0
10.778,alive,airbag,belted,0,f,70,2000,2000,nodeploy,pass,0,3
399.625,alive,none,none,1,m,22,2000,1990,unavail,driver,0,0
10.778,alive,none,belted,0,m,19,2000,1990,unavail,pass,0,3
537.435,alive,airbag,belted,0,m,31,2000,1999,deploy,driver,1,2
3.912,alive,airbag,none,1,m,44,2000,1993,deploy,driver,1,3
27.345,alive,none,belted,1,m,26,2000,1987,unavail,driver,0,3
14.996,alive,airbag,belted,1,f,30,2000,1992,deploy,driver,1,3
9.679,dead,none,none,1,f,59,2000,1990,unavail,driver,0,4
45.809,alive,airbag,none,1,m,37,2000,1995,deploy,driver,1,3
12.616,alive,none,belted,1,f,20,2000,1988,unavail,driver,0,1
12.616,alive,airbag,belted,1,f,49,2000,1995,nodeploy,driver,0,3
19.091,alive,none,none,1,f,38,2000,1988,unavail,driver,0,2
19.091,alive,none,none,1,m,42,2000,1988,unavail,pass,0,3
11.067,alive,airbag,belted,1,m,82,2000,1994,deploy,driver,1,3
9.963,alive,airbag,belted,0,m,43,2000,1996,deploy,driver,1,3
59.289,alive,airbag,belted,1,f,41,2000,1998,nodeploy,driver,0,3
